function	055A	056A	068A	071A	077A	078A	091A	092A	098A	099A	100A	101A	217A	218A	219A	220A	223A	224A	225A	241A	242A	243A	244A	245A	246A	248A
EC:2.7.7.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.68	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	35.5	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.7	146092.19999999998	178677.59999999998	351558.2	368369.84	329246.5	223594.1	210063.50000000003	237663.6	155419.3	215615.2	211428.9	207507.0	137908.28999999998	275277.98	100731.2	272918.48	208677.4	214593.25	186572.2	204193.2	270949.45	229176.2	254199.3	168573.6	135956.86	280622.8
EC:2.7.7.70	5173.5	4981.17	141.67	190.42	70.42	1229.67	4039.66	3745.41	5044.31	5154.59	5522.77	5855.530000000001	1002.08	2338.24	4257.0	2103.25	1634.0	2608.08	2384.01	1553.2600000000002	2448.33	1601.5	2298.43	930.75	1467.58	1399.92
EC:2.7.7.71	0.0	38.0	2.0	0.0	818.0	0.0	436.0	39.0	0.0	9.0	469.0	0.0	760.0	3533.83	1589.0	3124.0	141.0	117.0	286.0	1176.0	285.0	1439.17	313.0	884.0	378.0	644.0
EC:2.7.7.72	15566.27	18975.61	38299.37	39956.95	35440.85	24354.01	21895.9	25557.26	16633.98	23321.12	22607.34	22316.7	10719.99	25955.71	9651.5	25604.22	19683.56	7913.72	18389.7	20769.37	9068.67	22396.46	12346.99	15005.84	10440.59	10734.84
EC:2.7.7.73	5161.0	4928.67	9.0	24.75	8.25	10.67	3973.83	3712.58	4994.64	5145.42	5508.6	5838.530000000001	1452.5	1906.33	4188.17	2124.42	1549.17	1993.08	2325.84	1410.42	2158.83	2040.67	2001.92	1166.08	1442.25	1367.92
EC:2.7.7.74	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.75	5176.5	4971.17	32.67	33.42	28.42	1069.34	3906.66	3730.41	4999.31	5133.59	5509.77	5838.530000000001	577.16	1983.74	4161.0	2051.25	1613.0	1992.75	2323.01	1450.2600000000002	2031.33	1432.5	421.59	880.75	1453.08	1152.42
EC:2.7.7.76	5057.0	4902.0	158.0	207.75	6750.25	395.17	5470.5	3973.25	4965.97	5083.75	6073.6	5761.860000000001	4535.83	8786.58	6706.75	7498.25	4481.5	2275.25	2919.5	3768.75	2667.5	7451.17	1240.75	5480.25	2265.5	2305.25
EC:2.7.7.77	7894.0	8743.67	5677.17	4786.42	472.42	2046.84	6171.16	8683.41	11998.81	12543.59	14655.27	11672.53	1241.49	3321.07	4618.5	4186.25	2727.0	2159.75	3728.01	2975.26	2688.33	2231.67	615.59	1719.75	2732.58	2102.59
EC:2.7.7.8	9485.27	11674.61	12923.37	13559.95	10634.85	4651.01	13344.9	13274.26	12586.98	13191.12	17320.34	12490.7	13754.62	27132.06	10083.5	27911.77	14239.96	19825.800000000003	18524.9	18115.87	25639.92	21817.46	22358.33	14125.84	11337.34	25419.24
EC:2.7.7.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.75	92.08	23.0	24.0	7.0	0.0	22.0	134.33	43.67	203.5	0.0	80.33	69.67	49.33
EC:2.7.7.83	0.0	2244.5	0.0	4.0	167.0	14.0	1298.5	419.5	25.0	71.0	494.0	237.5	1923.0	13844.0	230.0	12498.0	1202.5	417.0	4737.5	8015.0	616.5	8646.0	3368.0	2871.5	1467.0	2445.0
EC:2.7.7.85	10386.77	14014.44	38147.7	39765.53	35366.43	23090.17	18236.24	21912.85	11598.67	18181.53	17084.57	16461.17	10270.33	24022.72	5696.5	23497.47	18164.56	5989.97	16120.69	19353.11	7056.34	21428.96	11920.4	14250.09	8991.720000000001	9331.92
EC:2.7.7.87	15563.27	18985.61	38324.37	39977.95	35451.85	24409.01	22021.9	25759.26	16642.98	23321.12	22607.34	22316.7	14485.27	28000.38	10368.9	28076.97	22117.56	21973.800000000003	18907.7	20904.87	27631.42	23759.29	26300.33	17645.239999999998	14412.34	28394.840000000004
EC:2.7.7.9	21343.94	21854.62	38342.37	39986.7	35923.59	26147.85	26548.07	30313.69	21949.79	28648.21	27613.27	28290.4	5497.17	9206.91	13528.01	9214.71	17085.29	8168.97	15159.37	10224.38	8830.34	9576.31	5847.41	8248.59	8706.92	7972.26
EC:2.7.8.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.12	2717.5	3772.5	5505.5	4576.0	387.0	755.0	2198.5	4938.0	6948.5	7404.0	9147.5	5817.0	460.4	1061.73	375.4	2137.2	1107.6	154.0	1297.8	1426.0	656.0	615.67	162.0	738.4	1264.0	698.6
EC:2.7.8.13	15563.27	18985.61	38322.37	39977.95	35451.85	24409.01	21959.9	25677.26	16642.98	23321.12	22607.34	22316.7	14371.02	27865.46	10140.9	28042.97	22004.56	21884.800000000003	18877.7	20874.87	27570.92	23271.46	26403.33	17531.239999999998	14443.34	28534.840000000004
EC:2.7.8.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	98.5	0.0	193.0	0.0	0.0	0.0	0.0	83.0	84.0	306.0	0.0	0.0	0.0
EC:2.7.8.15	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.20	22474.04	24272.550000000003	69967.7	74467.95	55695.77	45115.34	28687.810000000005	39440.78	21105.98	33743.82	27603.9	32426.870000000003	2155.1	4266.63	8710.51	5468.92	22392.69	8358.52	12908.56	12867.32	8553.51	8881.71	11731.22	10440.94	11576.85	9995.94
EC:2.7.8.24	0.0	0.0	20.0	9.0	11.0	39.0	13.0	0.0	6.0	0.0	0.0	0.0	21.0	47.0	8.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.5	0.0
EC:2.7.8.26	5060.0	7026.0	162.0	220.75	7294.42	427.67	7788.5	4494.75	5032.47	5177.08	6849.27	6001.360000000001	8902.59	11245.63	7268.73	10898.1	8136.6	16117.08	8537.0	6415.41	22006.0	10979.39	12844.84	7263.809999999999	4396.92	21670.24
EC:2.7.8.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	27.5	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.33	15561.27	16680.61	38159.37	39762.62	28150.68	23972.84	16312.9	23393.76	16516.48	23183.79	21192.67	22046.2	3921.03	6031.34	7505.77	7842.25	11229.86	5393.22	8184.07	8446.710000000001	5846.67	7677.57	5392.49	8288.279999999999	6744.63	4127.58
EC:2.7.8.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.37	20644.0	19714.68	116.0	115.0	93.0	196.0	15895.32	14850.32	20002.56	20581.68	22034.4	23354.120000000003	1801.5	6524.82	16592.68	8027.43	6168.68	7900.32	9047.36	5625.68	7949.32	6338.68	1577.43	3586.32	5774.0	4505.68
EC:2.7.8.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.39	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.41	624.67	249.34	26.0	11.0	7753.66	1920.84	2691.34	1761.35	362.67	339.0	936.0	388.67	2082.73	2690.55	2183.67	2502.1	3100.26	937.67	4686.66	990.25	1512.34	3194.4700000000003	776.5	1409.33	558.0	818.16
EC:2.7.8.5	15563.27	18975.61	38431.37	40128.95	35497.85	24599.01	22010.9	25673.26	16684.98	23327.12	22620.34	22333.7	11877.85	26887.54	9985.9	25636.72	19803.56	7994.72	18632.7	20803.37	9113.67	22885.63	14646.49	15148.240000000002	10466.38	10740.84
EC:2.7.8.6	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	308.72	145.0	219.85	207.86	23.58	149.57999999999998	28.0	0.0	0.0	0.0	5.67	0.0	0.0	0.0	0.0	0.0	0.0	0.33
EC:2.7.8.7	15548.77	16672.11	38186.7	39799.28	29283.01	23051.01	18425.57	24868.43	16835.53	23322.620000000003	21985.35	22254.06	4321.11	8118.6	8357.94	9278.09	13151.03	5397.55	8574.9	9144.87	5792.17	7349.24	6890.82	7289.610000000001	7127.55	6364.91
EC:2.7.8.8	5173.5	5027.67	297.67	389.75	1464.59	1555.84	6398.16	3906.41	5145.81	5205.92	6377.4400000000005	5881.530000000001	7075.919999999999	8263.21	6207.23	9115.1	7604.6	17950.83	6490.34	5400.42	22655.08	7000.22	17725.93	6013.81	7140.29	21034.58
EC:2.7.9.1	2945.1	6189.1	5547.7	4627.53	8458.77	1570.0	7383.9	6338.5	7164.0	7681.53	10863.57	6229.5	12156.13	23840.15	4174.83	25421.35	10829.3	17044.379999999997	12817.23	14660.36	22858.25	19298.89	21706.74	12409.76	8967.720000000001	23739.16
EC:2.7.9.2	5167.0	4938.67	138.0	198.75	58.25	241.34	3968.83	3727.58	5043.64	5136.42	5521.6	5855.530000000001	1173.66	2289.66	4276.17	2093.42	1550.17	1993.08	2368.84	1303.42	2006.83	1437.84	413.42	846.58	1452.54	1135.42
EC:2.7.9.3	5176.5	5045.67	151.67	211.75	7021.92	1386.67	6593.16	4049.41	5088.81	5188.59	6170.77	5862.530000000001	5780.81	9455.7	6727.5	9312.85	4671.6	2395.25	5242.01	4657.26	3141.83	8728.24	2040.09	5858.25	3406.83	3855.42
EC:2.8.1.1	15459.5	14804.01	429.67	581.5799999999999	193.92	1722.01	11881.82	11172.57	15102.84	15372.68	16526.219999999998	17521.59	2896.32	6634.73	12752.34	6307.84	4716.34	5944.91	7154.6900000000005	4058.35	6188.99	4394.76	1343.18	2693.91	4393.37	3587.59
EC:2.8.1.10	7881.5	8709.67	5664.5	4790.75	623.9200000000001	1026.84	6362.33	8759.08	12023.64	12561.75	14658.77	11681.53	4834.69	4369.75	5051.4	6954.17	4516.17	3226.16	4382.17	3646.58	3933.58	4486.99	8580.26	4452.639999999999	6989.46	3241.41
EC:2.8.1.12	7894.0	8743.67	5681.17	4781.42	472.42	2045.34	5922.16	8683.41	11989.81	12543.59	14655.27	11672.53	1359.99	3304.74	4611.0	4191.25	2723.0	2145.75	3682.01	2876.26	2681.33	2032.5	602.09	1581.75	2732.58	1857.42
EC:2.8.1.2	10286.0	9832.84	287.0	396.16	123.5	484.34	7911.16	7427.16	10058.53	10233.09	11003.45	11666.06	2220.49	4575.24	8554.34	4237.09	3087.34	3952.16	4801.68	2607.09	4151.66	2962.26	916.59	1814.16	2937.79	2416.67
EC:2.8.1.6	7894.0	11063.17	5681.17	4804.42	7712.59	2193.34	11576.16	9398.41	12100.81	12735.92	16217.94	11926.03	11982.02	25061.14	7575.33	27485.8	12197.3	19336.66	15144.84	16368.75	25476.25	21569.02	24533.27	10938.74	11682.46	26197.91
EC:2.8.1.7	41504.81	51712.16	114774.77	119693.76	100505.96	70735.53000000001	57715.71	72968.54000000001	44819.46	64775.6	62004.08	61063.06999999999	32605.4	75333.03000000001	24754.87	75990.56	57757.55	35716.32	50967.02	59499.51	42602.43	62987.38	47219.55	45408.3	32036.82	45840.63
EC:2.8.1.8	7897.0	8743.67	5681.17	4788.42	472.42	2059.34	5922.16	8683.41	11992.81	12543.59	14655.27	11672.53	2759.07	4607.49	4809.0	4408.25	3150.0	15582.08	4008.01	2896.26	20744.33	2375.0	12933.93	1641.75	3483.87	19517.42
EC:2.8.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.2.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.5	79.5	26.0	15.0	18.0	0.0	62.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
EC:2.8.3.1	0.0	18.0	6.0	2.0	46.0	0.0	2292.0	521.0	308.72	160.0	234.85	207.86	3634.08	3381.0	1509.75	1947.17	753.0	468.0	552.67	442.0	370.5	4007.0	83.0	2954.0	130.0	683.0
EC:2.8.3.10	5364.5	5341.84	30.67	27.42	936.42	1064.67	7628.99	7163.74	5419.7	5420.259999999999	6358.62	6164.06	1656.9999999999998	5669.07	6164.67	5318.42	3538.67	2302.08	2842.01	2667.9300000000003	2439.66	3423.34	746.2600000000001	2482.41	1917.08	3749.59
EC:2.8.3.12	0.0	0.0	234.0	326.0	92.0	386.0	128.0	30.0	90.0	12.0	26.0	34.0	268.0	256.66	76.0	0.0	0.0	0.0	0.0	0.0	8.0	26.34	10.0	0.0	6.5	0.0
EC:2.8.3.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.16	6279.0	6295.17	4945.0	5097.75	4756.25	3896.67	6877.33	5745.58	5501.17	6918.67	6323.0	7427.67	541.0	2389.08	4213.42	2066.67	2616.17	2349.08	2451.17	1853.42	2330.33	1717.84	1067.67	1437.58	1959.75	1987.42
EC:2.8.3.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.83	0.0	0.0	0.0	0.0	0.0	0.0	11.5	13.17	0.0	0.0	0.0	0.0
EC:2.8.3.18	0.0	10.0	122.0	168.0	50.0	198.67	190.0	217.0	48.0	6.0	13.0	17.0	1866.41	1564.75	755.0	262.5	240.0	180.0	391.0	68.0	118.0	1032.0	9.5	230.0	66.78999999999999	7.5
EC:2.8.3.19	5226.0	5156.84	9.0	22.75	8.25	10.0	4171.66	3751.91	4744.84	5092.34	5345.0	5686.34	701.34	2093.41	4319.09	2145.34	1623.84	2078.41	2505.84	1750.09	2069.66	2151.6800000000003	407.34	1046.91	1529.25	1220.09
EC:2.8.3.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.21	5161.0	4928.67	9.0	19.75	8.25	10.0	3904.83	3712.58	4685.92	4985.42	5288.75	5630.67	239.92	1512.5	4099.42	2004.67	1542.17	1975.08	2249.17	1303.42	2148.83	1470.67	393.67	941.58	1430.25	1126.42
EC:2.8.3.22	0.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	0.0	0.0	0.0	2.33	20.0	24.0	9.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
EC:2.8.3.5	5435.0	7545.0	11271.0	9496.0	874.0	1935.34	4163.0	10108.0	13975.0	14812.0	18243.0	11668.0	3088.48	4099.16	1673.5	4490.0	2448.0	488.0	3199.34	2806.0	1417.0	2246.0	354.0	1652.0	2609.58	1404.0
EC:2.8.3.6	0.0	0.0	8.0	6.0	8.0	5.34	0.0	0.0	617.44	290.0	439.7000000000001	415.72	645.64	586.66	153.5	40.0	0.0	0.0	211.34	0.0	36.0	0.0	0.0	10.0	64.58	0.0
EC:2.8.3.8	15326.0	14745.34	54.34	82.59	141.09	2082.0	12180.82	11699.07	13918.93	14803.43	15767.09	16693.34	6473.25	9856.32	14035.25	12092.0	5588.5	7566.91	7261.18	5326.27	7493.16	9175.0	5934.36	8448.75	4426.41	3401.9300000000003
EC:2.8.3.9	10269.0	9909.34	45.34	62.84	132.84	2072.0	8354.32	8053.82	9321.68	9919.68	10574.34	11163.34	6258.0	8425.82	10094.5	10175.0	4112.0	5695.16	5121.68	4034.52	5583.66	7785.0	5554.36	7647.5	3059.16	2333.1800000000003
EC:2.8.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.4.2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	45.5	9.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.4.3	7896.0	11076.67	5681.17	4799.42	7754.59	2213.34	10639.16	9498.91	12065.31	12700.92	16093.94	11926.03	13568.419999999998	26856.54	8002.23	27540.6	12169.1	18767.33	14460.84	15923.42	24697.58	20435.39	22105.93	13134.31	10419.54	24894.58
EC:2.8.4.4	5176.5	7290.17	154.67	214.42	7349.59	1419.67	8689.66	4560.91	5119.81	5296.92	6961.4400000000005	6109.030000000001	12694.919999999998	25552.29	7588.23	25369.6	11054.1	26794.33	13086.84	14493.42	36166.58	19871.39	26468.43	12433.31	9693.54	37005.58
EC:2.8.4.5	2719.5	6105.5	5530.5	4603.0	7680.17	946.0	6668.5	5753.5	7021.0	7561.33	10571.17	6070.5	12311.6	24192.8	3711.23	25402.35	10527.1	24948.58	11980.83	14473.16	34746.25	19031.89	26269.34	12253.56	9482.67	36546.16
EC:2.9.1.1	6023.77	5322.610000000001	6469.87	8348.95	8547.68	3561.17	7654.4	6078.26	5846.2	5737.789999999999	6892.02	6601.06	2364.69	3983.42	6911.52	3477.0	5693.86	3204.7200000000003	8619.74	4370.46	3457.67	5663.32	1513.74	2765.78	3779.88	3635.08
EC:3.1.1.1	6285.27	7887.94	17458.2	17477.2	3564.26	3893.34	7610.74	13657.35	14381.67	15267.2	19427.4	12181.67	1134.2	2257.52	2879.27	4615.67	5814.86	1317.47	6733.06	4670.450000000001	2157.34	2528.07	476.4	2864.53	3340.3	3363.66
EC:3.1.1.11	5161.0	4928.67	12.0	19.75	8.25	18.0	3904.83	3718.58	5306.36	5275.42	5728.45	6046.389999999999	929.4	2063.83	4201.97	2062.42	1565.17	1975.08	2389.84	1308.42	1987.83	1766.67	9618.42	846.38	1494.25	1128.42
EC:3.1.1.15	0.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.17	0.0	0.0	139.0	172.0	61.0	240.34	51.0	15.0	359.72	151.0	232.85	224.86	293.0	371.25	79.0	24.0	0.0	0.0	81.0	0.0	4.0	2.5	6.5	0.0	2.0	5.0
EC:3.1.1.22	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.24	0.0	0.0	142.0	172.0	69.0	237.34	66.0	15.0	359.72	151.0	232.85	224.86	272.82	324.83	100.75	24.0	0.0	0.0	76.67	0.0	22.0	0.0	5.0	5.0	18.79	2.0
EC:3.1.1.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.29	15563.27	18985.61	38326.37	39977.95	35451.85	24409.01	21959.9	25658.26	16642.98	23321.12	22607.34	22316.7	14318.02	27900.96	10140.9	28026.97	22014.56	21884.800000000003	18880.7	20874.87	27570.92	23258.46	26300.33	17531.239999999998	14389.34	28394.840000000004
EC:3.1.1.3	5424.5	7567.5	11232.5	9462.0	1684.0	1864.0	4454.5	9935.0	13946.5	14802.0	18654.5	11646.0	1520.24	5393.0	2322.0	7296.0	2350.0	423.0	2922.0	3971.0	1599.5	2630.0	635.0	2286.0	2951.66	2036.0
EC:3.1.1.31	12758.77	14942.61	32812.87	35384.95	29191.85	23484.51	18271.4	18840.76	9636.98	15860.12	13307.839999999998	16475.7	7299.43	21537.16	8277.0	21493.870000000003	18048.96	19968.300000000003	14701.7	17639.87	24789.42	17226.559999999998	21182.83	12765.84	11501.3	25534.840000000004
EC:3.1.1.32	5161.0	4928.67	21.0	27.75	8.25	60.34	3904.83	3712.58	4994.64	5130.42	5508.6	5838.530000000001	2767.83	2536.58	4299.17	4291.17	3373.17	14384.16	2498.84	1368.92	19450.08	1462.17	10269.76	3202.58	5307.29	18672.42
EC:3.1.1.4	5161.0	4928.67	21.0	27.75	8.25	60.34	3904.83	3712.58	4994.64	5130.42	5508.6	5838.530000000001	2767.83	2536.58	4299.17	4291.17	3373.17	14384.16	2498.84	1368.92	19450.08	1462.17	10269.76	3202.58	5307.29	18672.42
EC:3.1.1.41	5008.0	6140.0	20593.0	21511.33	20194.0	16123.0	6631.0	10449.0	3271.0	8194.0	4290.0	8018.0	668.5	697.5	313.0	179.0	5202.0	1764.0	348.0	2243.0	1670.0	1675.0	3257.0	2464.0	2548.0	1538.0
EC:3.1.1.45	10286.0	9822.84	71.0	84.5	39.5	154.34	7783.16	7397.16	9965.53	10221.09	10977.45	11632.06	1000.41	3649.41	8295.34	4041.09	3084.34	3950.16	4604.68	2606.84	3971.66	2845.34	800.09	1693.16	2879.0	2252.84
EC:3.1.1.5	10325.0	9865.84	185.0	231.5	253.17	325.01	8567.66	7628.66	10093.78	10273.17	11034.87	11710.06	2398.41	4752.16	8693.5	4647.17	3321.17	4069.33	5387.18	3527.17	4361.16	4903.16	1309.5099999999998	2061.49	3988.79	3435.17
EC:3.1.1.53	0.0	0.0	18.0	0.0	7.0	46.0	2.0	19.0	0.0	0.0	0.0	0.0	5040.23	2383.5	376.8	4581.5	3671.0	24208.83	599.0	123.0	34558.5	771.0	36310.34	4743.8	7831.5	35126.0
EC:3.1.1.57	0.0	0.0	6.0	11.0	0.0	30.0	2.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.61	5164.0	9482.17	527.0	709.75	7758.09	1053.69	8611.33	4970.58	4963.42	5215.08	7005.09	6198.67	9425.0	37711.5	7657.58	34522.92	6478.17	3148.58	13172.83	20555.99	4379.83	26613.4	8936.42	11408.4	6672.59	9351.57
EC:3.1.1.73	0.0	0.0	6.0	14.0	8.0	30.0	8.0	0.0	0.0	0.0	0.0	0.0	123.83	132.82999999999998	21.75	0.0	0.0	0.0	17.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.75	0.0	0.0	30.0	23.0	27.0	71.67	2.0	0.0	6.0	0.0	0.0	0.0	136.32999999999998	152.0	24.0	9.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
EC:3.1.1.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.85	5173.5	4971.17	139.67	192.42	70.42	1229.67	3970.66	3745.41	5044.31	5139.59	5522.77	5855.530000000001	2901.74	2764.24	4332.0	4269.5	3427.0	14401.83	2512.01	1497.7600000000002	19535.58	1514.0	14891.43	3232.75	5370.62	18708.92
EC:3.1.1.96	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.11.1	5173.5	4971.17	145.67	193.42	70.42	1262.34	3970.66	3745.41	5044.31	5139.59	5522.77	5855.530000000001	553.83	1952.99	4150.0	2030.25	1608.0	1992.75	2295.01	1446.2600000000002	2031.33	1432.5	426.59	875.75	1455.58	1161.42
EC:3.1.11.2	12845.77	15194.61	33109.869999999995	35756.95	35186.85	24166.680000000004	21964.9	20735.76	9802.48	15926.12	13455.839999999998	16509.2	14170.35	27712.46	9930.9	25899.97	20412.06	20246.800000000003	17704.2	19559.87	25947.42	22601.96	24393.83	16803.74	13124.84	28079.340000000004
EC:3.1.11.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.11.5	31985.27	36068.95	63993.71	66755.79	66286.36	46696.68	35679.22	44026.08	30783.6	43751.630000000005	38944.55	43876.76	17153.23	34011.85999999999	19495.33	32975.47	33535.56	36298.3	24083.05	27150.05	46116.08	29415.78	36110.51	23052.0	21434.75	45162.51
EC:3.1.11.6	31126.54	37971.22	76640.73999999999	79955.9	70903.7	48818.02	43919.8	51316.52	33279.96	46642.24	45214.68	44633.4	27682.04	55095.92	20109.8	56130.44	44009.12	43769.600000000006	37669.4	41749.74	55139.84	46548.92	52584.66	35054.48	28778.1	56783.68000000001
EC:3.1.12.1	87.0	2521.0	9.0	9.0	7060.67	158.0	5563.5	2335.0	82.5	146.32999999999998	1304.67	270.5	6429.48	20224.22	2887.83	19231.1	6878.1	10698.5	10225.83	11956.33	15096.83	15367.39	11188.5	6096.83	3875.75	18185.33
EC:3.1.13.1	5176.5	4971.17	32.67	33.42	28.42	1069.34	3906.66	3730.41	4999.31	5133.59	5509.77	5838.530000000001	713.16	2167.99	4177.0	2081.75	1629.0	1998.75	2350.01	1446.2600000000002	2041.33	1439.5	426.59	880.75	1453.08	1155.92
