function	071A	077A	091A	100A	101A	218A	219A	220A	224A	242A	245A	246A	248A	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A
EC:2.8.1.7	119693.76	100505.96	57715.71	62004.08	61063.06999999999	75333.03000000001	24754.87	75990.56	35716.32	42602.43	45408.3	32036.82	45840.63	127539.84	122060.89	93588.48	85620.0	74280.67	97211.49	89145.35	100897.13	99359.79	116613.77	45762.32	65037.47	47087.46000000001	42225.17	67635.17
EC:2.8.1.8	4788.42	472.42	5922.16	14655.27	11672.53	4607.49	4809.0	4408.25	15582.08	20744.33	1641.75	3483.87	19517.42	1416.59	224.75	909.83	1273.5	1984.07	2033.59	1987.53	988.5	337.34000000000003	343.16	6028.75	3949.49	3705.08	3515.5	2459.42
EC:2.8.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.2.22	0.0	0.0	0.0	0.0	0.0	79.5	26.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	25.0	0.0	0.0
EC:2.8.3.1	2.0	46.0	2292.0	234.85	207.86	3381.0	1509.75	1947.17	468.0	370.5	2954.0	130.0	683.0	124.0	156.0	734.0	671.5	724.49	61.5	1149.86	0.0	25.0	0.0	1969.0	133.25	5.0	8.0	0.0
EC:2.8.3.10	27.42	936.42	7628.99	6358.62	6164.06	5669.07	6164.67	5318.42	2302.08	2439.66	2482.41	1917.08	3749.59	4548.59	3137.75	3087.83	3060.5000000000005	2643.06	4792.59	3491.7200000000003	2903.17	2526.34	3256.41	203.75	3702.41	4062.91	3708.17	2433.42
EC:2.8.3.12	326.0	92.0	128.0	26.0	34.0	256.66	76.0	0.0	0.0	8.0	0.0	6.5	0.0	24.0	44.0	14.0	0.0	70.0	80.0	18.0	36.0	74.0	34.0	0.0	28.0	0.0	4.0	0.0
EC:2.8.3.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.16	5097.75	4756.25	6877.33	6323.0	7427.67	2389.08	4213.42	2066.67	2349.08	2330.33	1437.58	1959.75	1987.42	5840.75	6548.25	5582.25	4856.0	4341.75	6470.25	5000.5	6348.17	5719.25	6752.75	924.75	6357.75	5406.08	3465.67	5134.75
EC:2.8.3.17	0.0	0.0	0.0	0.0	0.0	23.83	0.0	0.0	0.0	11.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.18	168.0	50.0	190.0	13.0	17.0	1564.75	755.0	262.5	180.0	118.0	230.0	66.78999999999999	7.5	12.0	24.0	15.0	0.0	35.0	56.0	37.0	18.0	47.0	17.75	64.0	132.0	56.5	14.0	36.0
EC:2.8.3.19	22.75	8.25	4171.66	5345.0	5686.34	2093.41	4319.09	2145.34	2078.41	2069.66	1046.91	1529.25	1220.09	28.75	285.25	4.0	0.0	95.75	1403.0	16.5	549.84	19.0	12.75	2.75	3404.75	3572.41	3598.34	1668.75
EC:2.8.3.20	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	11.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.21	19.75	8.25	3904.83	5288.75	5630.67	1512.5	4099.42	2004.67	1975.08	2148.83	941.58	1430.25	1126.42	19.75	19.25	0.0	0.0	4.75	1388.75	5.5	543.17	19.0	12.75	100.75	3215.75	3374.08	3434.67	1624.75
EC:2.8.3.22	0.0	0.0	0.0	0.0	0.0	20.0	24.0	9.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
EC:2.8.3.5	9496.0	874.0	4163.0	18243.0	11668.0	4099.16	1673.5	4490.0	488.0	1417.0	1652.0	2609.58	1404.0	128.0	102.0	654.0	796.0	1220.0	570.0	158.0	36.0	113.0	34.0	198.0	380.0	116.0	28.0	126.0
EC:2.8.3.6	6.0	8.0	0.0	439.7000000000001	415.72	586.66	153.5	40.0	0.0	36.0	10.0	64.58	0.0	0.0	0.0	836.0	1338.0	1173.98	0.0	2140.7200000000003	0.0	0.0	0.0	0.0	72.0	24.0	0.0	0.0
EC:2.8.3.8	82.59	141.09	12180.82	15767.09	16693.34	9856.32	14035.25	12092.0	7566.91	7493.16	8448.75	4426.41	3401.9300000000003	502.93000000000006	372.75	329.66	311.0	1578.91	4762.43	846.5	2327.5	578.6800000000001	659.57	742.25	10283.57	10261.91	10283.0	6291.59
EC:2.8.3.9	62.84	132.84	8354.32	10574.34	11163.34	8425.82	10094.5	10175.0	5695.16	5583.66	7647.5	3059.16	2333.1800000000003	483.18000000000006	353.5	329.66	311.0	1574.16	3397.6800000000003	841.0	1791.0	559.6800000000001	646.82	739.5	7216.82	7091.16	6983.0	4710.84
EC:2.8.4.1	0.0	0.0	0.0	0.0	0.0	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.4.2	0.0	0.0	0.0	0.0	0.0	45.5	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	6.5	0.0	0.0
EC:2.8.4.3	4799.42	7754.59	10639.16	16093.94	11926.03	26856.54	8002.23	27540.6	18767.33	24697.58	13134.31	10419.54	24894.58	8180.59	3262.75	1487.08	2116.5	2370.82	4165.84	3914.7	1719.25	1722.19	468.66	15698.25	4615.19	4240.48	3607.5	2496.42
EC:2.8.4.4	214.42	7349.59	8689.66	6961.4400000000005	6109.030000000001	25552.29	7588.23	25369.6	26794.33	36166.58	12433.31	9693.54	37005.58	8128.59	3233.75	1171.83	1706.5	1765.82	3926.59	3861.7	1750.25	1707.94	467.91	15631.25	4541.44	4215.9800000000005	3597.5	2466.42
EC:2.8.4.5	4603.0	7680.17	6668.5	10571.17	6070.5	24192.8	3711.23	25402.35	24948.58	34746.25	12253.56	9482.67	36546.16	7450.0	3069.0	904.0	1274.0	961.75	2606.0	2798.67	836.75	1416.6	127.5	15630.5	961.7	640.4	110.0	105.0
EC:2.9.1.1	8348.95	8547.68	7654.4	6892.02	6601.06	3983.42	6911.52	3477.0	3204.7200000000003	3457.67	2765.78	3779.88	3635.08	2259.09	1261.88	1035.63	1588.5000000000002	2010.93	1627.89	2278.76	987.57	676.14	664.28	437.69	3755.76	3562.78	3626.5	2361.42
EC:3.1.1.1	17477.2	3564.26	7610.74	19427.4	12181.67	2257.52	2879.27	4615.67	1317.47	2157.34	2864.53	3340.3	3363.66	714.0	150.13	666.8	884.0	1199.87	503.8	119.87	100.07	232.8	360.87	189.94	178.6	58.8	129.0	46.0
EC:3.1.1.11	19.75	8.25	3904.83	5728.45	6046.389999999999	2063.83	4201.97	2062.42	1975.08	1987.83	846.38	1494.25	1128.42	19.75	19.25	836.0	1338.0	1178.73	1388.75	3115.2200000000003	543.17	19.0	14.75	1111.75	3309.0	3433.08	3454.67	1705.75
EC:3.1.1.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.17	172.0	61.0	51.0	232.85	224.86	371.25	79.0	24.0	0.0	4.0	0.0	2.0	5.0	12.0	22.0	425.0	669.0	621.99	40.0	1088.87	18.0	40.0	17.0	0.0	23.0	2.0	0.0	0.0
EC:3.1.1.22	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.24	172.0	69.0	66.0	232.85	224.86	324.83	100.75	24.0	0.0	22.0	5.0	18.79	2.0	12.0	22.0	425.0	669.0	621.99	40.0	1080.86	18.0	37.0	17.75	0.0	36.0	12.0	0.0	0.0
EC:3.1.1.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.29	39977.95	35451.85	21959.9	22607.34	22316.7	27900.96	10140.9	28026.97	21884.800000000003	27570.92	17531.239999999998	14389.34	28394.840000000004	44866.59	41354.880000000005	31571.88	29088.5	25629.69	33541.64	31000.07	34294.32	33731.99	39127.28	21487.19	23266.79	17032.58	15270.5	23613.42
EC:3.1.1.3	9462.0	1684.0	4454.5	18654.5	11646.0	5393.0	2322.0	7296.0	423.0	1599.5	2286.0	2951.66	2036.0	222.0	166.0	997.0	1132.0	1246.0	659.0	385.67	36.0	120.0	34.0	240.0	103.25	352.0	86.0	110.0
EC:3.1.1.31	35384.95	29191.85	18271.4	13307.839999999998	16475.7	21537.16	8277.0	21493.870000000003	19968.300000000003	24789.42	12765.84	11501.3	25534.840000000004	37773.59	37065.880000000005	29755.88	27354.0	24435.19	29783.64	29397.07	32253.32	30951.39	36144.53	20793.19	22616.76	16904.68	15242.5	23542.42
EC:3.1.1.32	27.75	8.25	3904.83	5508.6	5838.530000000001	2536.58	4299.17	4291.17	14384.16	19450.08	3202.58	5307.29	18672.42	946.75	93.75	420.0	792.5	593.99	1857.25	1336.86	813.4200000000001	87.0	18.25	2428.75	3399.0	3470.08	3454.67	1689.75
EC:3.1.1.4	27.75	8.25	3904.83	5508.6	5838.530000000001	2536.58	4299.17	4291.17	14384.16	19450.08	3202.58	5307.29	18672.42	946.75	93.75	420.0	792.5	593.99	1857.25	1336.86	813.4200000000001	87.0	18.25	2428.75	3399.0	3470.08	3454.67	1689.75
EC:3.1.1.41	21511.33	20194.0	6631.0	4290.0	8018.0	697.5	313.0	179.0	1764.0	1670.0	2464.0	2548.0	1538.0	30205.0	31372.0	24719.0	22028.0	18990.0	24284.0	22030.0	26688.0	26073.0	31536.0	4485.0	14029.0	9453.0	11224.0	15734.0
EC:3.1.1.45	84.5	39.5	7783.16	10977.45	11632.06	3649.41	8295.34	4041.09	3950.16	3971.66	1693.16	2879.0	2252.84	39.5	38.5	842.0	1338.0	1183.48	2767.75	2161.3900000000003	1086.34	41.0	25.5	5.5	6536.25	6770.16	6869.34	3252.5
EC:3.1.1.5	231.5	253.17	8567.66	11034.87	11710.06	4752.16	8693.5	4647.17	4069.33	4361.16	2061.49	3988.79	3435.17	308.0	224.5	854.25	1338.0	1228.48	2931.25	2272.39	1104.34	116.25	79.5	194.67	6813.16	6956.33	6920.17	3934.17
EC:3.1.1.53	0.0	7.0	2.0	0.0	0.0	2383.5	376.8	4581.5	24208.83	34558.5	4743.8	7831.5	35126.0	2418.0	147.0	17.75	280.0	4.5	1182.75	3028.67	540.5	146.75	7.0	12386.0	487.33	221.0	24.0	184.0
EC:3.1.1.57	11.0	0.0	2.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.61	709.75	7758.09	8611.33	7005.09	6198.67	37711.5	7657.58	34522.92	3148.58	4379.83	11408.4	6672.59	9351.57	2931.25	3486.25	588.0	443.0	187.75	2533.25	1601.85	1464.17	1286.0	176.75	9011.75	3904.25	4056.48	3532.67	1671.75
EC:3.1.1.73	14.0	8.0	8.0	0.0	0.0	132.82999999999998	21.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.75	23.0	27.0	2.0	0.0	0.0	152.0	24.0	9.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	29.0	8.0	0.0	0.0
EC:3.1.1.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.85	192.42	70.42	3970.66	5522.77	5855.530000000001	2764.24	4332.0	4269.5	14401.83	19535.58	3232.75	5370.62	18708.92	1584.59	268.25	593.8299999999999	966.0	1411.32	2259.09	2425.86	1183.75	376.34	341.91	8577.25	3698.66	3623.58	3487.5	2415.42
EC:3.1.1.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.11.1	193.42	70.42	3970.66	5522.77	5855.530000000001	1952.99	4150.0	2030.25	1992.75	2031.33	875.75	1455.58	1161.42	730.5899999999999	193.75	581.8299999999999	840.5	1409.07	1557.59	1115.36	913.5	304.34000000000003	340.41	67.75	3541.66	3543.58	3485.5	2356.42
EC:3.1.11.2	35756.95	35186.85	21964.9	13455.839999999998	16509.2	27712.46	9930.9	25899.97	20246.800000000003	25947.42	16803.74	13124.84	28079.340000000004	45501.59	41265.380000000005	31549.88	28707.5	25326.69	33366.14	30922.4	34285.82	33652.99	39161.28	21420.19	23328.29	17014.58	15299.5	23592.42
EC:3.1.11.3	0.0	0.0	0.0	0.0	0.0	25.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.11.5	66755.79	66286.36	35679.22	38944.55	43876.76	34011.85999999999	19495.33	32975.47	36298.3	46116.08	23052.0	21434.75	45162.51	78322.26999999999	77700.38	61030.29	56363.5	50935.83	62787.57	59243.78999999999	66647.32	63887.420000000006	75192.6	27140.69	47570.28	35606.340000000004	33455.5	47647.26
EC:3.1.11.6	79955.9	70903.7	43919.8	45214.68	44633.4	55095.92	20109.8	56130.44	43769.600000000006	55139.84	35054.48	28778.1	56783.68000000001	89071.68	82529.76000000001	63139.76	58145.99999999999	51259.380000000005	67146.28	61978.13999999999	68574.64	67267.98	78253.06	42960.380000000005	46439.58	33962.16	30515.0	47154.84
EC:3.1.12.1	9.0	7060.67	5563.5	1304.67	270.5	20224.22	2887.83	19231.1	10698.5	15096.83	6096.83	3875.75	18185.33	9892.5	5798.5	2252.0	1710.0	747.0	4521.0	2346.34	2465.5	2933.6	2962.0	5314.0	524.53	551.8	86.0	37.0
EC:3.1.13.1	33.42	28.42	3906.66	5509.77	5838.530000000001	2167.99	4177.0	2081.75	1998.75	2041.33	880.75	1453.08	1155.92	718.5899999999999	171.75	574.8299999999999	840.5	1374.07	1517.59	1106.36	895.5	267.34000000000003	323.41	67.75	3596.66	3566.58	3487.5	2356.42
EC:3.1.13.3	39772.53	35366.43	18236.24	17084.57	16461.17	25294.47	5869.9	25938.72	19886.050000000003	25509.59	16650.49	12917.47	26991.92	44152.0	41084.13	30984.8	28248.0	24230.62	32006.8	29876.709999999995	33373.82	33358.4	38823.12	21419.44	19646.13	13432.5	11785.0	21225.0
EC:3.1.13.5	203.42	92.42	3974.66	5522.77	5855.530000000001	2485.49	4254.0	2163.75	1992.75	2047.33	875.75	1471.87	1158.42	87.09	215.75	585.0799999999999	809.5	1409.07	1622.84	1122.03	920.5	403.59	341.16	67.75	3595.99	3581.08	3485.5	2390.42
EC:3.1.2.1	0.0	0.0	0.0	0.0	0.0	137.75	48.0	23.0	8.0	7.0	2.0	2.0	243.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	14.0	6.0
EC:3.1.2.12	229.5	77.5	7768.83	10674.6	11340.53	3726.5	8194.92	3957.59	3846.83	3910.33	1647.83	2832.29	2201.17	51.5	60.5	427.0	669.0	631.49	2783.75	1091.86	1097.67	75.0	42.5	5.5	6359.75	6583.83	6734.67	3235.5
EC:3.1.2.20	26419.33	24821.0	5587.0	5287.0	9826.0	267.0	13.0	81.0	2058.0	1940.5	2835.0	3052.0	1037.0	31659.0	35004.0	28327.0	25638.0	22479.0	26205.0	26025.0	30509.0	29551.0	35416.0	5375.0	17110.0	11435.0	11222.0	19266.0
EC:3.1.2.21	35177.2	27697.26	11320.740000000002	6513.4	10390.67	940.42	2141.67	494.37000000000006	3123.4700000000003	2873.34	4396.93	3969.8	3500.26	36677.0	37991.13	30080.8	26972.0	23258.87	29375.8	27073.87	32568.07	31911.800000000003	38657.87	5788.9400000000005	18648.6	12785.6	11665.0	21117.0
EC:3.1.2.23	174.0	50.0	66.0	13.0	17.0	120.0	24.0	0.0	0.0	4.0	0.0	2.5	2.0	12.0	22.0	9.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	25.0	5.0	0.0	0.0
EC:3.1.2.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.2.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0
EC:3.1.2.28	19.75	8.25	3904.83	5508.6	5838.530000000001	1660.33	4117.17	2103.92	1975.08	1987.83	841.58	1432.25	1131.42	48.25	41.25	422.0	669.0	591.74	1457.75	1074.36	543.17	22.0	12.75	2.75	3218.75	3374.08	3434.67	1624.75
EC:3.1.2.29	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.2.30	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.2.4	0.0	0.0	0.0	0.0	0.0	26.0	11.0	6.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
EC:3.1.2.6	205.42	85.42	3972.66	5522.77	5855.530000000001	2563.41	4298.0	2064.92	1992.75	2044.33	880.75	1473.87	1154.92	58.59	193.75	581.8299999999999	809.5	1409.07	1551.59	1118.36	913.5	304.34000000000003	340.41	67.75	3631.66	3586.58	3501.5	2392.42
EC:3.1.21.1	182.75	54.25	3981.83	5521.6	5855.530000000001	1882.33	4167.17	2047.92	1981.08	1994.83	841.58	1432.75	1134.92	703.75	41.25	425.0	700.0	626.74	1434.75	1083.36	561.17	56.0	29.75	2.75	3239.0	3374.08	3444.67	1629.75
EC:3.1.21.2	39353.95	35296.85	18738.9	22530.34	22282.7	25844.14	9863.27	26631.77	21797.13	27330.42	16857.27	14185.97	26377.07	39186.09	38252.880000000005	29805.63	27778.5	24847.69	30179.39	29366.07	32261.32	31256.74	36175.78	15502.02	21214.13	15459.61	14889.67	21064.75
EC:3.1.21.3	41057.65	38194.61	44126.880000000005	37345.75	32461.68	57397.24	18249.03	67794.42	29856.97	32229.33	49102.3	40196.7	37371.18	73759.20000000001	50390.13	33099.95	30392.5	28184.52	47584.0	34109.71	38915.23	39004.5	43318.17	59228.94	27487.9	21090.89	19383.16	26712.85
EC:3.1.21.4	20.0	0.0	11.0	0.0	0.0	508.5	72.0	39.0	0.0	20.0	2.0	19.0	10.0	652.0	0.0	14.0	43.0	0.0	239.0	1048.0	0.0	20.0	0.0	5989.0	65.0	38.0	0.0	30.0
EC:3.1.21.5	42796.67	42864.43	12638.569999999998	9630.57	16477.67	14223.34	2152.25	12517.33	4776.14	4694.51	8274.6	6783.3	4217.16	53076.84	58154.630000000005	46008.630000000005	41679.5	37357.2	42524.64	42587.87	49624.4	47899.14	57705.53	18868.94	28343.26	19041.300000000003	22494.83	32198.67
EC:3.1.21.7	19.75	8.25	3904.83	5508.6	5838.530000000001	1629.33	4129.17	2007.42	1975.08	1991.83	841.58	1430.25	1129.42	28.75	120.25	422.0	669.0	591.74	1388.75	1086.03	543.17	19.0	12.75	2.75	3218.25	3374.08	3434.67	1624.75
EC:3.1.22.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.22.4	318.17	5905.67	24167.65	31678.77	33578.54	15550.990000000002	25989.660000000003	18159.26	25791.57	31139.57	11070.89	12912.62	25152.68	3982.84	1422.5	630.0799999999999	1036.0	1452.07	9371.34	2636.53	3927.26	866.59	440.41	8822.5	20076.740000000005	20160.22	20425.51	10475.17
EC:3.1.26.11	39789.28	30650.68	23715.07	23550.17	22512.7	39905.05	10482.57	40100.14	22181.13	27758.42	17995.57	16696.97	31925.17	42616.75	41223.38	31839.8	29018.5	24567.86	33677.05	31702.07	34192.99	32993.4	38814.12	23735.19	22827.05	17303.68	15287.67	22873.75
EC:3.1.26.12	205.42	85.42	3972.66	5522.77	5855.530000000001	2637.49	4274.0	2096.25	1998.75	2054.33	880.75	1473.87	1161.42	730.5899999999999	193.75	583.0799999999999	840.5	1409.07	1559.84	1119.03	913.5	305.59000000000003	341.16	67.75	3629.66	3597.08	3487.5	2388.42
EC:3.1.26.3	39977.95	35451.85	21959.9	22607.34	22316.7	27950.96	10187.9	28026.97	21884.800000000003	27574.92	17531.239999999998	14389.34	28394.840000000004	44857.59	41253.880000000005	31567.88	29088.5	25629.69	33541.64	30989.07	34287.32	33633.99	39126.53	21487.19	23269.79	17026.08	15270.5	23613.42
EC:3.1.26.4	119275.1	98893.96	54965.04	60796.58	60824.06999999999	57011.39	22508.47	58546.91	55114.07000000001	70661.18	39863.41	34397.48	73069.94	122027.18	117421.89	91789.56	84301.0	74355.25	93544.08	88041.34	99180.71	96970.38	113997.18	48440.31999999999	63750.630000000005	45543.76	41890.0	66515.84
EC:3.1.26.5	39977.95	35451.85	21959.9	22607.34	22316.7	27789.13	10128.9	27921.47	21884.800000000003	27570.92	17531.239999999998	14389.34	28391.840000000004	44157.09	41231.880000000005	31563.88	29055.5	25629.69	33466.64	30989.07	34287.32	33633.99	39126.53	21487.19	23266.79	17026.08	15270.5	23613.42
EC:3.1.26.8	39761.53	33870.26	14489.240000000002	15748.9	16207.67	5933.42	3783.17	6341.37	3502.4700000000003	4367.84	8747.43	5718.55	4771.26	38756.0	39080.13	30454.8	27663.5	24135.37	29836.3	27539.37	32689.07	32699.800000000003	38764.87	7969.94	18999.1	12800.6	11671.0	21143.0
EC:3.1.27.1	174.67	73.17	54.83	14.17	17.0	306.66	64.83	13.33	17.67	52.5	34.17	41.62	20.17	38.84	174.5	161.82999999999998	140.5	817.3299999999999	162.84	44.0	370.33	285.34000000000003	327.66	65.0	287.66	200.5	50.83	761.67
EC:3.1.27.3	11.0	4.0	0.0	0.0	0.0	119.0	15.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	8.0	0.0	0.0
EC:3.1.27.6	19.75	8.25	3904.83	5508.6	5838.530000000001	1555.33	4105.17	2007.42	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	2.75	3215.75	3369.08	3434.67	1624.75
EC:3.1.27.9	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.3.1	31272.42	25238.42	12002.16	19992.27	21479.53	5304.16	5135.0	6758.92	29528.83	39821.08	7338.75	10406.62	38087.92	33323.59	35249.25	29148.83	26934.0	24438.32	28857.09	29286.2	31697.75	29907.34	35705.41	14326.25	20877.74	15128.08	14717.5	21752.42
EC:3.1.3.10	19.75	8.25	3826.5	5412.6	5737.860000000001	1540.83	3946.5	1919.0	1871.75	1909.5	801.25	1367.25	1068.75	19.75	19.25	418.0	669.0	591.74	1364.75	1074.36	536.5	19.0	12.75	2.75	3072.75	3175.75	3300.0	1581.75
EC:3.1.3.11	13169.12	10541.52	20607.890000000003	27963.11	23897.9	28430.3	18080.92	30201.19	22232.63	28465.08	13089.169999999998	14090.67	27538.58	8234.93	3511.88	2089.46	2752.5	3536.01	6877.4800000000005	4709.43	3162.99	1717.08	1100.69	13926.69	11310.87	11148.94	10652.67	6475.59
EC:3.1.3.12	30.75	12.25	3906.83	5508.6	5838.530000000001	2001.08	4208.17	4150.17	21960.83	31139.08	3194.58	5830.29	31481.42	911.75	91.75	420.0	792.5	593.99	1857.25	1339.86	844.4200000000001	87.0	15.0	2416.75	3244.25	3427.58	3434.67	1657.75
EC:3.1.3.15	153.62	8218.19	10790.06	7255.84	6287.030000000001	26409.47	8280.83	28388.85	31318.210000000003	41678.83	17451.510000000002	13043.55	42781.58	10413.59	3493.05	1375.63	2912.5	2824.77	4505.39	4687.73	2467.9	3854.74	851.3600000000001	25394.85	4535.29	4195.280000000001	3611.5	2469.42
EC:3.1.3.16	48937.31	45465.61	37224.64	35672.38	34237.47	52075.53	23532.94	50963.16	27022.85	34112.34	27607.19	18634.44	36102.66	44877.75	41387.51	30599.85	28436.93	24817.48	34142.6	31084.480000000003	33475.48	32628.05	36373.99	20907.63	31095.18	25132.61	22424.34	27897.25
EC:3.1.3.18	5898.62	23128.03	21569.06	19580.68	12752.03	70243.21	14372.89	67070.65	37566.04	49825.0	31203.56	21350.68	52038.23	26539.09	12140.05	4079.88	4611.5	3337.77	10757.14	7953.07	5039.9	5839.79	3735.61	35122.85	7328.88	6740.38	4066.5	4489.42
EC:3.1.3.2	39.5	20.5	7941.82	11389.3	12041.26	3538.49	8537.43	4204.43	4162.82	4117.32	1763.82	2986.5	2368.51	711.5	38.5	1254.0	2038.0	1770.4700000000005	2821.75	3229.58	1099.68	38.0	25.5	12.0	6741.5	7139.82	7140.68	3338.5
EC:3.1.3.23	231.25	81.75	11843.82	16634.8	17633.260000000002	4890.24	12474.18	6114.93	6028.57	6025.82	2565.07	4358.54	3436.93	71.25	79.75	1261.0	2007.0	1810.2200000000005	4230.25	3232.08	1654.18	94.0	55.25	8.25	9796.25	10342.57	10438.68	4948.25
