function	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
EC:2.3.1.222	6.29	0.0	0.0	1.43	3.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1068.86	2.0	418.0	669.0	586.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1036.14	0.0	989.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.223	7577.29	6742.5	7537.25	6741.5	29.75	8511.84	1668.75	3569.34	3572.41	3364.75	19.75	12.75	19.0	549.84	1074.36	19.25	418.0	669.0	591.74	2.75	1403.0	0.0	0.0	0.0	5.25	2324.5	2483.75	2379.84	2906.25	0.0	1615.48	2073.66	1452.59	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
EC:2.3.1.228	20.0	39.0	15.0	26.0	47.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.229	20.0	39.0	15.0	26.0	47.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.234	49360.04	70729.0	49638.34	57352.6	75600.04999999999	52975.8	23613.42	15272.5	17026.08	23566.79	46377.59	39158.53	33918.99	34321.32	31412.07	42289.880000000005	31600.88	29125.5	25646.69	21774.19	33726.64	33732.84	30066.54	24665.16	35962.06	32242.1	25766.54	31123.17000000001	28948.050000000003	23671.9	35836.76	25985.700000000004	30123.02	34376.840000000004	33631.97	34137.26	30546.74	44237.25	39011.52	33805.1	28742.120000000003	36899.11
EC:2.3.1.235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.241	8332.210000000001	7265.66	8443.0	7723.6	1510.28	9259.97	2466.42	3517.5	3741.08	4077.49	2268.59	361.66	430.59	1201.75	2209.7	294.25	606.0799999999999	997.0	1446.32	8368.75	2307.34	10360.01	9906.34	11576.16	6701.34	10939.37	7026.07	3972.07	5579.25	13931.9	11353.13	6846.93	6587.09	8158.5	8095.4	3658.75	6131.67	7417.75	4279.42	7169.299999999999	8165.849999999999	4753.68
EC:2.3.1.242	7587.29	6752.5	7526.25	6761.93	61.18	8513.17	1624.75	3434.67	3369.08	3215.75	19.75	12.75	19.0	543.17	1210.22	19.25	472.0	757.4300000000001	664.74	2.75	1388.75	0.0	0.0	0.0	5.25	2296.0	2454.25	2357.17	2873.25	0.0	1741.56	2051.83	1570.65	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
EC:2.3.1.243	7724.96	6815.5	7730.08	6862.76	394.35	8624.67	2356.42	3485.5	3551.58	3539.66	46.59	323.41	267.34000000000003	895.5	1106.36	171.75	572.8299999999999	809.5	1374.07	67.75	1511.59	31.0	42.17	18.33	36.59	2296.0	2456.42	2364.67	2873.25	1295.0	1619.23	2051.83	1455.01	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
EC:2.3.1.28	138.12	125.84	154.93	271.84000000000003	321.67	221.41000000000005	129.0	256.67	620.33	564.83	1633.0	35.5	197.0	310.92	2223.36	372.5	799.0	1163.5	623.24	3391.5	800.0	5861.01	6172.92	4761.33	3108.75	9636.37	5202.65	3641.32	2248.0	12192.0	7301.71	2700.43	3438.84	6511.900000000001	5679.4	4926.42	4092.42	7538.25	3447.32	4564.2	5861.75	7555.18
EC:2.3.1.29	8266.619999999999	7247.83	8197.26	7746.6	4700.539999999999	9241.83	1697.75	3468.67	3523.88	3704.93	1339.25	323.62	194.8	782.2399999999999	2044.9	305.38	765.8	1188.0	1199.61	6117.6900000000005	1966.55	12142.52	13825.34	13963.16	5337.55	11087.62	6605.15	3920.67	4574.75	29728.0	11459.34	6366.68	5982.27	4513.65	7128.65	3018.42	5287.34	7575.5	3314.24	4196.7	5713.0	5814.26
EC:2.3.1.30	10291.21	8584.5	9286.35	8918.1	10011.55	11245.41	4395.42	4166.17	5757.610000000001	6270.79	13270.59	3744.53	4139.99	3869.99	4984.74	6303.879999999999	2968.88	3451.0	3011.19	17720.190000000002	7436.14	17372.16	18275.370000000003	17097.83	14527.98	20597.34	16180.84	9855.14	11553.05	27811.3	21021.73	11871.23	12296.35	13432.81	14723.77	20095.6	15531.74	24915.45	11770.98	11571.67	15331.29	25403.64
EC:2.3.1.31	390.84	295.33	520.1700000000001	593.5	4190.7	351.77	804.67	86.83	235.0	518.49	90.84	328.41	314.34000000000003	370.33	109.67	203.5	477.83	538.5	1392.33	136.5	399.84	2448.5	1309.17	1576.83	220.34000000000003	1055.0	216.17	77.5	344.0	2950.0	185.67	883.0	521.5	1045.0	2315.0	991.0	1495.0	2553.5	1156.5	770.5	1267.0	2249.0
EC:2.3.1.35	343.25	313.0	411.0100000000001	611.34	4110.7	392.38	94.0	98.0	594.7	710.13	6375.0	148.95	861.65	450.9	1739.54	3137.3	868.05	921.5	749.7	7308.1	1952.55	5123.83	6382.95	3745.0	7249.22	4843.7300000000005	4891.47	4159.85	5282.8	1990.5	4867.3	4958.27	5123.93	5032.59	6375.82	11664.76	7124.82	17769.699999999997	7593.6	5379.3	4831.27	21069.43
EC:2.3.1.37	143.0	125.5	136.0	186.5	251.5	135.72	2.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	96.0	3.0	0.0	43.0	0.0	3.0
EC:2.3.1.39	17452.2	19622.83	16765.01	17708.769999999997	22152.55	18504.13	7835.42	3884.83	7368.25	9092.79	18757.59	10561.78	9460.74	9604.65	12221.96	12901.88	9184.63	9481.0	8121.17	15360.19	12489.89	19788.18	17937.46	17248.489999999998	18553.48	18656.1	14565.04	13037.25	14365.05	19685.4	22226.37	13749.87	17454.879999999997	19121.59	19674.72	20555.68	18759.33	31227.08	19157.19	17342.269999999997	20215.12	27846.77
EC:2.3.1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.40	7881.63	6945.83	7909.75	7080.43	594.6800000000001	8790.22	2358.42	3487.5	3543.58	3524.74	46.59	323.41	267.34000000000003	895.5	1110.03	171.75	572.8299999999999	809.5	1374.07	67.75	1511.59	31.0	42.17	18.33	36.59	2303.0	2456.42	2364.67	2873.25	1295.0	1619.23	2051.83	1455.01	15.25	15.75	15.25	0.0	7.5	41.0	0.0	0.0	8.0
EC:2.3.1.41	7877.96	6933.0	7944.08	7107.69	818.48	8853.89	2434.42	3527.5	3650.58	3727.91	82.59	374.41	378.34	949.5	1136.36	237.75	593.8299999999999	809.5	1479.07	81.75	1631.59	55.0	42.17	18.33	104.59	2338.9	2534.2200000000003	3631.47	2909.25	1295.8000000000002	2378.53	2925.53	1459.01	334.45	385.55	65.25	200.0	267.5	85.2	110.8	305.4	85.2
EC:2.3.1.46	48880.87	70285.67	48960.84	56589.1	71163.34999999999	52404.25	22810.75	15037.67	16761.88	22648.800000000003	42643.75	38496.45	32683.65	33756.32	30304.23	40985.05	30741.05	28167.0	23757.69	20333.35	32875.8	26139.83	24323.2	19571.0	30438.22	29277.7	24395.57	28488.67	26019.25	18431.9	28870.76	18975.6	25172.19	27709.340000000004	27541.07	26331.26	19116.67	33804.75	33307.75	30786.4	20835.52	29707.18
EC:2.3.1.47	15910.46	14024.83	15865.5	14502.86	1489.56	17834.670000000002	4065.17	6938.17	7089.66	7236.74	3130.34	390.91	553.34	2031.17	3283.53	362.0	627.8299999999999	1122.5	1426.32	16515.0	4348.59	17396.010000000002	17850.34	20407.16	13114.34	20842.24	13866.47	7828.14	10911.5	26539.0	21413.7	11994.36	11581.669999999998	11289.5	10402.3	5940.5	8283.17	9807.0	5293.67	12123.6	10100.7	5895.03
EC:2.3.1.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	28.5	0.0	98.0	7.0	0.0	22.0	4.0	0.0	0.0	0.0	69.0	8.5	0.0	0.0	186.0	48.0	40.5	28.5	15.5	0.0	49.5	38.0	33.5	286.0	121.5	66.5	53.0	91.5	21.0	175.0	118.5	100.0
EC:2.3.1.50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.51	49604.54	70909.0	49817.01	57651.94	76051.42	53129.35	23668.42	15374.5	17581.08	23772.99	49002.09	39247.53	33818.59	34677.82	32277.91	43174.380000000005	32082.88	29299.0	25566.19	24969.69	35039.14	33291.33	31222.57	25485.33	41380.81	34692.43	29698.38	33659.17	32112.050000000003	23599.9	38008.76	27782.04	33032.52	37763.35	38795.31	45039.1	37848.07	55391.72	46167.52	37726.36	31865.29	49617.95
EC:2.3.1.54	78670.74	101355.01	78995.51	85553.56000000001	86745.23	85212.05	33788.67	25761.84	30696.99	37303.26	51084.84	46044.48	39868.39	42096.31	40194.18	48522.93000000001	38369.68	36234.0	31420.86	28732.04	43603.69	33469.509999999995	30775.49	25071.66	43160.69	45553.350000000006	41917.71	42566.36000000001	42481.8	34449.9	49165.82	30605.28	38689.07	27227.16	30920.39	42107.26	22295.82	43244.37	41219.34	32809.26	21047.27	44890.7
EC:2.3.1.57	7908.62	6998.0	7852.18	7313.43	3966.18	8875.42	7232.75	4301.67	7464.88	8014.0	4759.75	91.25	656.0	937.92	2344.03	768.25	1092.0	1486.5	1561.9899999999998	11788.75	3201.75	15947.84	13346.42	14346.83	9264.17	13817.7	10894.07	6744.82	8171.75	16338.4	13906.46	10796.6	9360.92	11980.59	11711.32	9535.84	15652.59	12637.75	6691.92	7688.799999999999	12810.02	12009.01
EC:2.3.1.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.61	8195.130000000001	7242.83	8299.42	7663.43	4724.379999999999	9163.72	2465.42	3537.5	3648.08	3922.49	1495.59	343.16	327.34000000000003	988.5	1975.53	224.75	909.83	1271.5	1984.07	6126.75	2044.59	5274.5	8122.67	7983.83	4525.59	8104.62	6237.82	2933.07	4461.25	15572.0	11293.88	4355.18	5109.01	1059.75	441.15	754.25	1474.5	1879.5	282.5	2628.8	495.6	818.6
EC:2.3.1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.79	94964.38	143210.49999999997	96758.01	113698.1	148860.50999999998	101379.24	46363.42	26613.5	30586.680000000004	43295.75	81820.09	81249.78	69070.39	71079.82	62287.91	83909.38	64631.880000000005	59150.0	51463.19	29842.69	64487.14	49903.0	44895.84	34359.16	59062.65	50537.990000000005	41815.64	56105.56999999999	49069.75	51549.9	50767.91	34224.450000000004	46917.18	50786.58	49866.97	46611.44	29680.18	59887.24999999999	63601.48	56881.34	36799.86	47036.93
EC:2.3.1.8	49222.490000000005	70530.01000000001	49443.35	57082.27	75169.09	52776.46	23602.42	15258.5	17157.08	23235.49	48765.09	39219.53	34945.59	34831.32	32565.43	42910.880000000005	32120.88	30238.5	26706.68	29888.19	34702.64	33658.67	31516.74	25350.16	41132.73	34643.1	30434.04	33579.67	33000.55	23635.9	38269.9	28116.700000000004	33727.28	35535.51	36208.97	35930.94	31339.91	49546.25	42110.85	34977.87	30537.79	45038.77
EC:2.3.1.81	1.83	2.67	2.67	4.67	2.17	17.83	0.0	0.0	6.0	4.0	611.0	38.0	467.0	87.0	4.5	18.0	305.0	254.0	359.0	1674.0	3.5	144.5	12.0	530.0	16.0	699.33	816.6700000000001	1318.0	510.0	88.0	108.0	2596.67	25.0	3385.67	1599.67	2752.17	6699.5	1824.0	217.67	125.33	5037.0	1646.17
EC:2.3.1.82	77.0	59.0	89.67	119.0	147.0	79.0	1851.0	287.0	1340.8	1545.6	610.0	308.87	126.8	58.07	13.87	87.13	15.8	88.0	32.870000000000005	371.94000000000005	26.8	1099.0	412.0	432.0	300.8	20.33	11.67	347.6	0.0	680.0	48.13	5.67	76.6	2.67	3.67	19.0	3.0	9.0	18.67	64.33	0.0	26.67
EC:2.3.1.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.89	38972.0	62094.0	40295.0	48513.0	68924.0	41675.0	19289.0	11355.0	11471.8	17182.0	32642.0	35705.67	30234.0	30650.67	26081.67	35103.33	28972.0	26345.5	23440.17	7342.34	26481.5	15376.0	10977.0	8016.0	21291.75	14898.0	13042.5	21241.5	17535.0	8613.0	18313.33	13000.0	17247.0	20319.0	17621.0	15302.5	15722.0	16421.0	23971.0	20427.0	13128.0	9576.0
EC:2.3.1.9	16122.75	14475.5	16123.01	15100.53	8923.2	18100.71	6015.17	7473.17	8991.06	9531.26	6940.34	929.78	2445.14	2235.24	4310.43	3183.63	2578.63	3333.0	4169.18	9728.44	5346.39	7893.83	9487.17	5119.83	7409.56	10828.3	11153.77	11381.94	12812.1	7649.0	8945.17	12254.86	8323.199999999999	11048.67	9145.3	15892.34	17280.47	23777.9	8974.529999999999	6840.07	13894.87	24916.86
EC:2.3.2.10	3764.0	2350.0	1630.0	1796.0	9694.0	3657.0	0.0	0.0	0.0	0.0	9219.0	5864.0	4913.0	4073.0	2070.0	5790.0	2931.0	2738.5	1316.5	1716.0	6298.5	264.0	113.0	88.0	470.75	82.0	674.5	1735.5	839.0	332.0	1042.0	154.0	1068.0	18.0	17.0	11.5	21.0	5.0	8.0	19.0	36.0	17.0
EC:2.3.2.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	49.0	16.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	28.0	13.0	0.0	8.0	10.0	0.0	21.0	4.0	0.0	10.0	9.0
EC:2.3.2.16	0.0	29.0	42.0	144.0	3435.0	24.0	23.0	0.0	0.0	0.0	52.0	0.0	13.0	0.0	50.0	29.0	314.0	398.0	575.0	67.0	237.0	423.0	318.0	217.0	0.0	73.0	54.0	32.0	264.0	1655.0	24.0	68.0	30.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0
EC:2.3.2.17	2.0	29.0	42.0	144.0	3435.0	29.0	23.0	0.0	0.0	0.0	455.0	38.0	478.0	87.0	50.0	29.0	345.0	644.5	819.5	1741.0	247.5	423.0	318.0	217.0	2.75	73.0	378.5	41.5	576.0	1691.0	26.0	71.0	30.0	18.0	6.0	4.5	8.0	5.0	0.0	4.0	28.0	13.0
EC:2.3.2.18	2.0	29.0	42.0	144.0	3435.0	24.0	23.0	0.0	0.0	0.0	52.0	0.0	13.0	0.0	50.0	29.0	323.0	400.5	601.5	67.0	247.5	423.0	318.0	217.0	2.75	73.0	56.5	41.5	264.0	1691.0	26.0	68.0	30.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.2.2	8185.75	7201.66	8208.08	7653.6	4615.049999999999	9004.66	2343.42	3376.83	3381.25	3744.41	2544.59	412.41	1067.34	1029.83	2267.56	1342.75	1371.83	2175.0	2894.56	1990.75	1861.09	684.5	651.1700000000001	440.33	132.34	2348.0	2816.92	2391.5	3462.25	2999.0	2684.7	2147.5	2498.11	687.25	88.75	607.25	667.0	472.5	229.0	329.5	167.0	498.0
EC:2.3.2.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.2.3	38996.0	62109.5	40312.67	48528.5	68991.5	41719.5	19289.0	11478.0	11464.6	17249.2	32943.0	36102.74	29934.6	30685.14	26120.74	35234.26	28702.6	26212.0	23171.74	5553.88	26538.6	14994.0	10504.0	7460.0	21557.6	14721.0	12669.0	20350.2	16849.0	10646.0	17962.26	10238.0	17070.2	17354.0	15688.0	14445.0	9173.0	13519.0	23252.0	19929.0	9882.0	7237.0
EC:2.3.2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.2.5	5.67	4.0	10.67	11.0	14.33	11.33	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.2.6	7903.46	7027.83	7893.92	7216.6	798.71	8917.39	1709.75	3593.34	3643.41	3549.33	56.75	66.75	118.0	605.34	1121.03	68.75	430.0	683.0	636.74	14.25	1502.25	52.0	13.5	30.5	52.75	2348.0	2510.75	2956.84	2972.75	0.4	1663.23	2461.16	1501.84	295.75	222.75	3136.25	2182.0	851.5	178.0	189.0	205.5	305.0
EC:2.3.2.8	235.0	181.0	212.0	320.0	552.2	218.22	35.0	8.0	40.0	100.25	684.0	17.0	40.0	18.0	12.0	22.0	9.0	31.0	35.0	0.0	46.0	0.0	116.0	126.0	24.0	7.0	9.0	25.0	8.0	0.0	13.0	3.0	24.0	600.0	37.0	187.0	307.0	45.0	21.0	102.0	125.0	36.0
EC:2.3.3.1	8325.33	7326.17	8394.43	7828.77	4921.32	9231.32	4346.42	3888.5	5552.780000000001	5978.29	7122.59	475.36	1588.9899999999998	1508.4	4730.93	3052.05	1890.88	2644.0	2918.76	13622.85	3680.14	13865.16	15969.62	13548.83	11969.48	13772.35	11504.29	8297.92	9904.05	16660.9	17018.32	10113.45	11458.7	5853.01	9021.97	10380.02	7186.99	22504.2	7948.43	9102.27	6450.540000000001	22941.69
EC:2.3.3.10	40867.5	63275.0	41124.0	49397.0	73786.0	43512.5	21146.0	11679.0	12792.6	18692.6	36741.0	38674.87	31961.800000000003	32586.07	27133.37	38042.13	30401.8	27370.0	23868.87	5855.9400000000005	29652.8	16468.0	12103.0	8451.0	21504.8	15430.0	13259.0	22183.6	17317.0	9553.0	18538.13	12907.0	17578.6	20567.0	17263.0	14776.0	15358.0	15222.0	23953.0	20383.0	12855.0	8856.0
EC:2.3.3.13	8494.17	7444.83	8613.35	8148.77	5326.41	9451.18	4347.42	3892.5	5566.68	6229.37	9733.09	567.86	1953.99	1721.65	5000.43	4327.55	1908.88	2824.5	2985.01	16185.35	4305.64	16531.84	16666.04	15297.16	14084.06	16072.5	12296.84	8133.67	11314.35	16673.9	17300.07	11654.8	12722.95	11767.34	13180.37	17846.760000000002	14409.64	25501.65	11079.62	12133.8	10942.22	25714.21
EC:2.3.3.14	0.0	2.67	16.67	22.67	43.17	2.0500000000000003	0.0	0.0	0.8	15.0	25.0	37.0	30.0	0.0	6.0	24.0	0.0	1.0	10.0	0.0	25.0	64.0	31.0	17.0	21.0	361.8	50.6	0.0	278.1	0.0	37.0	346.2	46.0	302.5	32.3	2625.0	2118.3	317.9	54.2	161.39999999999998	269.2	85.7
EC:2.3.3.15	1.0	0.0	0.0	9.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.3.5	7647.0	6815.5	7611.25	6868.93	300.58000000000004	8563.0	1615.75	3308.0	3221.25	3161.0	31.75	29.75	56.0	554.5	14.5	41.25	7.0	0.0	39.75	2.75	1404.75	0.0	0.0	0.0	29.25	2251.0	2418.25	2317.5	2825.25	0.0	568.75	2020.5	441.75	22.25	15.75	64.25	96.0	4.5	47.0	43.0	0.0	13.0
EC:2.3.3.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.3.9	15319.79	13626.5	15202.17	13729.93	468.13	17196.949999999997	3323.5	7004.01	6992.49	6687.0	51.5	42.5	75.0	1111.01	1088.86	60.5	427.0	669.0	631.49	5.5	2831.75	0.0	0.0	0.0	34.5	4627.5	4947.0	4737.01	5787.5	0.0	2193.9	4128.49	1906.67	37.5	34.5	27.5	0.0	14.0	88.0	0.0	0.0	21.0
EC:2.4.1.1	56947.33	77283.67	57121.420000000006	63798.53	72095.57	61350.3	27781.84	18949.0	22309.26	28286.4	48196.17999999999	39250.27	34794.93	35715.65	33531.92999999999	43105.8	32312.71	30079.5	26608.59	28809.6	36113.23	37771.17	35271.41	29093.49	41503.57	37838.83	32212.43	35591.34	35612.600000000006	40868.9	39855.16	30818.3	34794.36	32743.33	35888.29	41351.52	31312.81	51491.65	40149.52	33946.8	27939.29	49226.04000000001
EC:2.4.1.10	18.0	0.0	25.0	12.0	16.0	11.0	0.0	29.0	0.0	0.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	126.0	0.0	40.0	0.0	1072.0	0.0	20.0	1358.0	909.0	0.0	8.0	0.0	0.0	3.0	0.0	580.0	39.0	8.0	0.0	0.0	500.0	439.0	125.0	133.0
EC:2.4.1.109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.1.11	84.33	39.0	82.0	95.0	168.0	66.0	18.0	8.0	39.0	73.0	0.0	0.0	13.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	2463.01	1234.67	1576.33	161.0	975.0	151.0	38.0	72.0	0.0	155.0	1151.0	482.33	1321.0	2541.0	1158.0	1577.67	2538.0	1042.67	723.0	1502.0	2328.33
EC:2.4.1.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.1.12	7585.58	6753.17	7528.92	6771.6	63.75	8513.22	1624.75	3434.67	3395.6800000000003	3286.35	1301.75	321.62	145.8	601.2399999999999	2157.09	106.38	851.8	1457.0	1211.6	58.690000000000005	1421.55	0.0	116.0	126.0	303.05	2296.0	2454.25	2729.77	2873.25	0.0	2711.83	2051.83	2533.54	608.25	49.75	120.25	211.0	44.5	56.0	59.0	125.0	30.0
EC:2.4.1.129	48697.71	70130.5	48913.08	56267.76	70935.34999999999	52200.67	23503.42	15154.5	16513.58	22425.46	40596.59	39015.28	32697.99	33858.57	29054.9	39951.880000000005	30762.88	27823.5	24724.94	11146.19	32339.14	19208.33	16613.12	10702.33	27953.06	21724.73	20211.89	27993.02	24502.550000000003	9220.5	23695.86	19015.6	23189.94	23800.34	21789.57	20050.84	18630.32	27052.200000000004	29792.6	24050.3	16265.77	24504.93
EC:2.4.1.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.1.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.4.1.144	71.0	46.0	45.0	60.0	104.0	43.5	0.0	0.0	154.0	66.0	311.0	17.0	398.0	407.5	400.0	1086.5	70.0	35.0	0.0	4223.0	306.5	1553.0	1839.5	1551.0	3196.5	1544.0	1342.5	2677.0	2705.5	13.0	157.0	2411.0	1047.0	760.5	1509.0	2612.0	806.0	6063.0	1848.0	1070.0	1148.5	6125.0
